205,Lavender Luvies - Gina Jordan,Lavender Sleep Bunnies - Microwavable Relief Wraps - Lavender Stress Balls,206-251-3564,,,,,lavenderluvies@aol.com,www.lavenderluvies.com,open daily,Main Arcade,"Although my business started with lavender sleep bunnies to help ease the transition from hectic days to peaceful nights, I now offer a wide range of soothing aromatherapy products such as silk eye pillows, microwavable relief wraps, herbal sachets, lavender dryer bags, herbal bath bags and even lavender stress balls!<br /><a href=""â€™http://www.lavenderluvies.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000029,0,0
541,Stoney Plains Organic Farm,,,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000025,0,0
207,Kao Lee Garden,,425-427-2669,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000025,0,0
208,Karaba Art Glass - Gina Karaba,,206-650-3755,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000036,0,0
209,"Kell's Restaurant & Pub",,206-728-1916,,,,,,,,First Avenue & Upper Post Alley,,"000000089,000000088",0,0
210,"Claudia Kelly's Collection ","scarves, bow ties, velvet jackets",253-941-2665,1916 Pike Place #12-341,Seattle,WA,98101,"ck@ClaudiaKelly.com ",www.claudiakelly.com,"Friday, Saturday, Sunday, Monday ","North Arcade, Desimone Bridge & on Pike Place","Casually elegant, elegantly casual accessories for men and women. <br /><br />On the north side of the Desimone Bridge.",000000027,0,0
211,"Sandra's Satchels - Sandra Kevin","Shoulder Bags, Handbags, Accessories",206-256-0161,"3518 Fremont Avenue North #365,",Seattle,WA,98103,kevin.sandra@gmail.com,www.sandrassatchels.etsy.com,daily,"North Arcade, Desimone Bridge & on Pike Place",Each satchel is designed and created using high-end interior design fabrics. Simple elegance is the hallmark of my work. The result is an accessory which is practical yet can take you from day to evening.<br /> <br />,000000027,0,0
212,Croshay Design - Laura Killoran,Hand crocheted hats and accessories; contemporary crochet designs,,,,,,contact@croshaydesign.com,www.croshaydesign.com,Thursdays and Sundays.,"North Arcade, Desimone Bridge & on Pike Place","Hand made hats and accessories for women and men ages teen to adult. Original crochet patterns by Laura Killoran.<a href=""â€™http://www.croshaydesign.comâ€™"" target=""â€™_newâ€™""></a>",000000027,0,0
214,Fusion in Glass - Kyle Kinsey,"Fused Glass Jewelry, Plates & Lighting",206-276-7611,,,,,kyle@fusioninglass.com,www.fusioninglass.com,Almost Daily,"North Arcade, Desimone Bridge & on Pike Place","Incredible, gorgeous, beautiful and original fused dichroic and enameled glass pieces by Seattle glass artist Kyle Kinsey.<br /><br /><a href=""â€™http://www.fusioninglass.comâ€™"" target=""â€™_newâ€™""></a>",000000036,0,0
215,Kitchen Basics,"Tabletop Fiesta, Gadgets, Cookware",206-622-2014,1514 Pike Place #10,Seattle,WA,98101,,www.mykitchenbasics.com,"9 am to 6 pm, 7 days a week",Corner Market & Sanitary Market,"Specializing in genuine Fiesta dinnerware with hard to find pieces, gadgets, bakeware and cookware. Offering quality, service and value. Toll Free: (877) 233-2014<br /><strong><br /></strong>",000000058,0,0
216,Silver Lining Paper - Blake Klazmer,Eco-Friendly Handmade Paper and Macrame,901-490-2089,18010 7th Ave. NE,Shoreline,WA,98155,bcklazmer@gmail.com,,,"North Arcade, Desimone Bridge & on Pike Place","Silver Lining Paper offers hand-made journals, gift cards and custom invitations, art scrolls and seed paper, all manufactured from recycled and natural materials.<br />",,0,0
217,Fine Grinds - Brett Knutson,Pepper and Salt Mills,206-725-6743,30835 13th Pl. S.,Federal Way,WA,98003,brett@fine-grinds.com,,"Thursday, Friday and Saturday","North Arcade, Desimone Bridge & on Pike Place",Pepper and salt mills made from combinations of exotic and domestic wood. Gourmet quality components. Lifetime warranty. 6 inch to 24 inch sizes.<br /><br />,000000045,0,0
574,Leeâ€™s Fresh Produce - Xiong & Christy Lee,Fresh vegetables and over 100 varieties of herbs,425-761-2583,27221 122nd Ave. SE,Kent,WA,98030,leesfreshproduce@hotmail.com,,Spring through Fall from 9am-5pm,,"<p>We strive to produce free of pesticides, all grown conscious of the community. Our family works hard as a team in putting careful attention in everything we do; including what varieties we grow, what sustainable methods we use, and harvesting all the herbs and vegetables the day before presentation to ensure that you seize the optimal vitamins from every single vegetable. Outside on the cobblestones on Pike Place.<br /><br />Varieties of Produce: carrots, beets, green beans, tomatoes, kale, onions, garlic, fresh herbs, summer and winter squashes, corn, cabbage, kohlrabi, 8 varieties of Asian greens, leeks, broccoli, sugar snap peas, snow peas, lettuce, salad mixes, chard, parsnips, turnips, radicchio, fennel, cucumbers, spinach, watercress and more</p>
<p>Interested in selling to restaurants.</p>",000000025,0,0
219,Primo Pipes - Robert Koch,,206-799-1765,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000043,0,0
220,Shin-Ping Asia Import Co. - Sung-Chen (Sam) Kuo,Jewelry,206-282-2523,3037 32nd Ave. W.,Seattle,WA,98199,sungchenkuo@hotmail.com,,Monday - Saturday,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
221,Windhorse Sand Blasted Stones - Karen Kvernenes,,360-403-9826,,,,,windhorse1@earthlink.net,,Six days each week,"North Arcade, Desimone Bridge & on Pike Place","Hand gathered Northwest beach and river rock with unique designs or text sandblasted into the surface. Custom made with your design, or choose from our large selection six days a week at the Pike Place Market.<br />",000000043,0,0
222,La Buona Tavola Truffle Cafe and Specialty Foods,"Truffle Products (Truffle Oils, Creams and Truffles) and Wine Tastings",206-292-5555,1524 Pike Place,Seattle,WA,98126,trufflequeen@trufflecafe.com,www.trufflecafe.com,M - Thu 11 - 5; Fri - Sun 10 - 5,Triangle Building & Post Alley Market,"Truffles have long been prized by European gourmets and royalty - now it's Seattle's turn! We invite you to experience their captivating flavor for yourself at our Truffle Tasting Table, where you can sample Truffle Oils, White Truffle Cream, and many other specialty foods.Â ","000000023,000000026,000000088",0,0
223,La Vaca Burrito Express,,206-467-9262,,,,,,,,Economy Market Building,,000000090,0,0
225,Joe Lamanno,"Pastels ",425-454-9575,10024 SE 8th St.,Bellevue,WA,98004,lamanno10024@comcast.net,joelamannopastelartist.webs.com,10:00 am to 5:00 pm seven days a week.,Main Arcade,"Wonderful pastels. Landscapes, Market Scenes, Still Lifes. <br />",000000035,0,0
226,Lamplight Books,Fine and Used Books,206-652-5554,1514 Pike Place #14,Seattle,WA,98101,lidia.icardi@yahoo.com,www.lamplightbookspikeplacemarket.com,Daily from 10 am to 6 pm,Corner Market & Sanitary Market,"<p>Lamplight Books offers a wide selection of gently used books, with a focus on literature, art, history, and childrens books.<br /><br />Check out the Lamplight Books <a href=""http://www.lamplightbooks.blogspot.com"" title=""blog"" target=""_blank"">blog</a></p>",000000049,0,0
227,Scott Lantz Art,,206-634-2059,,,,,scottlantz1@comcast.net,www.freewebs.com/scottlantz,"10:00 am to 4:30 pm Monday, Friday, and Saturday","North Arcade, Desimone Bridge & on Pike Place","Vivid, realistic acrylic paintings, with an emphasis on Market scenes. Originals as well as print reproductions.    <br />",000000035,0,0
228,Le Panier,"French bakery: Bread, Croissants, Coffee",206-441-3669,1902 Pike Street,Seattle,WA,98101,info@lepanier.com,www.lepanier.com,Mon - Sat 7 am - 6 pm; Sunday 8 am - 5 pm,Pike Place - North End,"Early morning aromas wafting onto the sidewalk outside ... a cozy venue for buttery croissants--almond, chocolate, raspberry, brioche--and a cafe de maison. Enjoy a delicious baguette sandwich for lunch. Take home a crisp baguette or wholesome grain bread. For a lovely dessert, choose from classic chocolate eclairs, beautiful fruit tartes, or our widely popular macaroons. All this and more baked fresh daily with the finest ingredients at Le Panier. At the corner of Stewart Street &amp; Pike Place.","000000010,000000087,000000088",0,0
229,Le Pichet,"Food, Wine, Full Liquor License",206-256-1499,1933 First Avenue,Seattle,WA,98101,info@lepichetseattle.com,www.lepichetseattle.com,Daily from 8:00 a.m. until Midnight,First Avenue & Upper Post Alley,Le Pichet features traditional and regional French food and the wines of the French countryside in a casual cafe setting.<br />,"000000087,000000089,000000088",0,0
230,Lee Lor Gardens,,425-443-9121,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
231,Ecodesigns NW - Daniel Leen,"Hand cast acrylic jewelry in a Northwest Coast style, original rubbings of Northwest Coast petro",206-762-7277,1928 S. Graham St.,Seattle,WA,98108,thedanielleen@gmail.com,www.danielleen.com,"Sunday and Monday year around, more in July and August ","North Arcade, Desimone Bridge & on Pike Place","Designs for the hand cast jewelry are mostly smaller versions of NW coast museum artifacts, but some designs are derived from other cultures. The petroglyph rubbings were made on the original (prehistoric) rock carvings during the course of archaeological fieldwork and are the oldest art from the Pacific Northwest that you can hang on your wall. Located in the daystalls, north wall of the Desimone Bridge. <br />",000000037,0,0
553,"Nature's Twist - Megan and Alan Carlisle","Copper tree sculptures, light catchers",206-235-3065,5266 17th Ave. SW,Seattle,WA,98106,naturestwistseattle@gmail.com,www.naturestwistonline.com,,,Additional Phone 206-234-9681,000000043,0,0
232,"Lee's Garden",Fresh and Dried Flowers and Vegetables,425-746-3422,P.O. Box 7212,Bellevue,WA,98008,,,Thursday to Monday,"North Arcade, Desimone Bridge & on Pike Place","We grow leeks, kale, beets, lettuce, bok choy, tat soi, corn, beans, zucchini, spinach. Fresh flowers in the summertime and dried flowers in the wintertime. <br />","000000025,000000053",0,0
234,Left Bank Books Collective,"Books (new and used), Zines, T-shirts",206-622-0195,92 Pike Street,Seattle,WA,98101,leftbank@leftbankbooks.com,www.leftbankbooks.com,Open Monday - Saturday 10 - 7; Sunday 11 - 6,Economy Market Building,"Left Bank Books Collective has been worker owned and operated since 1973. We specialize in books on Anarchism, politics and current events, but also have a great selection of fiction, art, history, kids books, etc. In addition to books, we carry lots of pins, stickers, t-shirts, postcards and posters. Usually located on the corner of First and Pike. <strong>Temporarily located in Economy Arcade (former Best Flowers space).<br /></strong>",000000049,0,0
235,Ardo Leone,Art Prints and Originals,206-938-1136,,,,,ron@leoneardo.com,www.leoneardo.com,,"North Arcade, Desimone Bridge & on Pike Place","Leone Ardo (grammie leo) creates with a sculptural wealth of intense texture using rich sensuous colors. Her masterpiece paintings are pure art; heartwarming, precious and healing.<br /><br />",000000035,0,0
236,Ma Li,,425-742-8702,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000027,0,0
237,"Lina's Produce",,206-621-7338,,,,,,,,Main Arcade,,000000017,0,0
238,Lionheart Books,,206-903-6511,,,,,,,,DownUnder,,000000049,0,0
239,Lisa Harris Gallery,Fine Contemporary Art,206-443-3315,1922 Pike Place,Seattle,WA,98101,staff@lisaharrisgallery.com,www.lisaharrisgallery.com,Monday - Saturday 10:30 a.m. - 5:30 p.m.; Sundays 11:00 a.m. 4:00 p.m.,Pike Place - North End,"<p>Lisa Harris Galley features paintings, photography, original prints and sculpture by contemporary Northwest and West Coast artists. Founded in 1984, the gallery, which commands a panoramic view of Elliott Bay, mounts monthly exhibitions featuring its 32 artists--whose styles reflect a wide range of approaches, from landscape to abstraction. Second floor of the Soames-Dunn Building.</p>
<br /><a href=""â€™http://www.lisaharrisgallery.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000054,0,0
240,Little Shanghai,Ethnic Clothing & Accessories,206-728-8098,"1906 Pike Place #3, Seattle,",Seattle,WA,98101,,,"Monday - Saturday 10:00 a.m. - 6:00 p.m.; Sundays 10:00 a.m. - 5:00 p.m. ",Pike Place - North End,"Traditional and contemporary Asian style clothing. Dresses, jackets, scarves, specialty fabrics, jewelry and a lot more. Custom orders and shipping available.    <strong><br /></strong>",000000050,0,0
241,Lo Priore Brothers,,206-621-7545,,,,,,,,Triangle Building & Post Alley Market,,000000088,0,0
242,Local Color Gallery & Coffee Bar,,206-728-1717,,,,,,,,Pike Place - North End,,000000054,0,0
244,"Lowell's Restaurant & Bar","Three Floor Restaurant and Bar Overlooking Port of Seattle, Olympic Mountains and Waterfront",206-622-2036,1519 Pike Place,Seattle,WA,98101,,,Daily from 7 am until 9 pm,Main Arcade,"Lowell's offers three floors of world class views of the Olympic Mountains and Puget Sound. Enjoy our award winning casual Pacific Northwest breakfasts, lunches and dinners while watching the ferries cross Elliott Bay. Serving great food since 1957!<br />1st floor entry is on the Arcade side, cobblestone stree level, with stairs leading to two more floors above. <br />","000000087,000000089,000000088",0,0
539,"White Horse Books, Ale & Wine",,206-441-7767,,,,,,,,First Avenue & Upper Post Alley,,000000089,0,0
245,Linnea Lundmark,,206-324-7128,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000035,0,0
246,Lungu Gifts & Antiques,"Carvings, Jewelry, Clothing",206-374-9599,1906 Pike Place #7,Seattle,WA,98101,lungugifts@aol.com,,Open Daily,Pike Place - North End,"Hand-carved wooden products from Africa and Indonesia. Hand-carved soap stone from Africa and Indonesia. Authentic African and Indonesian clothing, jewelry and lots of accessories.<br />",000000063,0,0
247,"Ly's Farm",,425-333-6675,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
248,Madame Lazonga Tattoo,Tattoos,206-622-1535,1512 Western Avenue,Seattle,WA,98101,vyvyn@comcast.net,www.vyvyn.com,"Monday - Saturday noon - 7:00 pm, Sundays 11 am - 5 pm",Western Avenue,"Specializing in one-of-a-kind tattoos, and covering and refurbishing old badly done tattoos.<br /><a href=""â€™http://www.vyvyn.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000083,0,0
249,Made in Washington,"Smoked Salmon, Gift Baskets & Back Splash Pottery",206-467-0788,1530 Post Alley,Seattle,WA,98101,,www.madeinwashington.com,Daily from 10 am to 6 pm,Triangle Building & Post Alley Market,"Primary destination for gifts which celebrate the best of Washington State: our food, our art, our lifestyle.<br /><a href=""â€™http://www.madeinwashington.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000063,0,0
250,"Magana's Farms","Asparagus, Cherries, Nectarines",509-839-3130,1483 South Emerald Rd.,Sunnyside,WA,98930,,,"Weekends; April - October ","North Arcade, Desimone Bridge & on Pike Place",I have six acres of asparagus; seven acres of cherries; six acres of nectarines and peaches; four acres of apples. I have a total of 27 acres.<br />,000000024,0,0
251,"Maggie's Shoes",Shoes & Clothing from Europe,206-728-5837,1927 First Ave.,Seattle,WA,98101,maggiesshoes@comcast.net,www.maggiesshoes.com,"Open Monday - Saturday 10:00 am - 6 pm; closed Sundays. ",First Avenue & Upper Post Alley,"Welcome to Maggie's Shoes, a boutique shoe store in historic Pike Place Market for the last 18 years. We bring the best Italy has to offer in men's and women's shoes, complimented by a small but unique collection of everyday wear from Paris. <br />",000000062,0,0
252,"Mai Cha's Garden",Fresh Produce and Fresh Flowers,425-351-9322,2406 166th Ave. NE,Bellevue,WA,98008,,,,"North Arcade, Desimone Bridge & on Pike Place","We sell all types of fresh produce and fresh cut flowers. Also we do all kinds of occasions arrangements (weddings, parties, etc.). Choose from small and large bouquets.<br />","000000025,000000053",0,0
253,"Maika's Garden",,425-894-3257,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place","Maika's Garden has become famous at Pike Place Market for their beautiful bouquets. Â Maika and Tong Xiong specialize in custom orders. Contact them for wedding, corporate or any special occasion orders. They have an abundance of cut flowers including dahlias, lilies, snapdragons, delphinium, cosmos and much, more. Give them a call to talk about your special order!",000000053,0,0
592,"Pastakia & Associates, LLC",Real Estate Development Services,206-669-6023,94 Pike Street #36,Seattle,WA,98105,tejalp@pastakiallc.com,www.pastakiallc.com,Monday - Friday 8:00 a.m. - 5:00 p.m.,Corner Market & Sanitary Market,"Comprehensive property development services consulting, fee fee development services specializing in multi-family mixed-use projects within urban infull areas.",000000069,0,0
593,Farvahar Persian Cafe,Persian Cafe,206-467-4892,1530 Post Alley #3A,Seattle,WA,98101,farvaharpersiancafe@yahoo.com,www.farvaharpersiancafe.com,Daily 10:00 a.m. - 6:00 p.m.,Triangle Building & Post Alley Market,"Farvahar Persian Cafe specializes in authentic Persian cuisine. Prepared fresh everyday and just as good as homamade, the dishes include kebobs, lentil soup and hummus.","000000088,000000090",0,0
255,Long Life Beeswax Candles - Deena Manis and Talbot Uehlinger,"Golden Strands of Woven Light 100% Beeswax: Twists and Braids, Traditional Hand Dipped Tapers",360-866-1127,"810 O'Leary Rd. NW,",Olympia,WA,98502,longlifecandles@cs.com,www.longlifecandles.com,Wednesday through Sunday (seasonal variations),"North Arcade, Desimone Bridge & on Pike Place","Our vision as artists is to provide a Fine-Art-Light-giving sculpture, 100% beeswax candle line, which is aesthetic, functional and ecologically sound. Our wide array of hand-crafted original designs interweave worldwide cultural influences and symbols with our own unique style of dipping-twisting-braiding-weaving, creating elegant, intricate, and â€˜never-before-seenâ€™ candle designs in beeswax. <strong><br /></strong>",000000030,0,0
256,Manzo Brothers,,206-624-2118,,,,,,,,Main Arcade,,000000017,0,0
257,Marakesh Leather,"Handcrafted leather belts, buckles, accessories",206-292-1730,PO Box 1251,Seattle,WA,98111,jan@marakeshleathergoods.com,www.marakeshleathergoods.com,Mon. - Sat. 9 am - 6 pm; Sun. 9 a.m. - 5 p.m.,Main Arcade,"At Marakesh Leather, we specialize in quality handcrafted leather belts and accessories. Our unique, original and vibrant color combinations and designs have undergone years of development and are truly built to last. Happy customers return daily in search of the quality they just can't seem to find anywhere else.<br /><br />Located on Flower Row, adjacent ot Pike Place Fish (under the big clock).",000000059,0,0
258,Market Cellar Tasting Room,"Wines, Beer & Wine Supply",206-622-1880,1432 Western Avenue,Seattle,WA,98101,,,Monday to Saturday 11:00 a.m. to 6:00 p.m.,Western Avenue,"We are a small winery. We have a very good '97 Cabernet and '98 Merlot. We also carry wine and beer supply for the home maker. Located just south of the Hillclimb on Western Avenue<br />",000000026,0,0
259,Market Coins,,206-624-9681,,,,,,,,DownUnder,,000000047,0,0
260,Market Diner,"Burgers, Philly Cheese Steaks, and Cuban Sandwiches",206-624-1234,"1514 Pike Place, Stall #8",Seattle,WA,98101,,,Monday Saturday 9 am 5 pm,Corner Market & Sanitary Market,Best burgers in the Market and home of the Seattle cheese steak made with Gorgonzola in a red wine demiglaze. Caesar and spinach salads and a variety of soups. Something for everyone.,"000000087,000000088",0,0
261,Market Galbee,,206-623-0767,,,,,,,,Main Arcade,,000000090,0,0
262,Market Grill,"Fish Sandwiches, Platters, and Clam Chowder",206-682-2654,1509 Pike Place #3,Seattle,WA,98101,,,Daily from 9 am to 6 pm,Main Arcade,"The Market Grill serves the finest fish sandwiches available. Choose from salmon, halibut, cod or prawns. Market fresh fish, vegetables, and bread are purchased daily in the Pike Place Market. Our clam chowder and seafood stew are Seattle favorites.<br />",000000088,0,0
263,Market Magic,"Magic, Juggling, Novelties",206-624-4271,P.O. Box 4681,Rolling Bay,WA,98061,marketmagicshop@gmail.com,www.marketmagicshop.com,Open Daily,DownUnder,"The Magic Shop is located in the lower level of the main Market. Step inside and you will find pictures of famous performers covering the walls and magicians demonstrating magic tricks. You can purchase books, videos, props for the beginner to the pro. <br /><br />",000000094,0,0
264,Market Optical,"Exclusive Fashion Eyewear, Haute Couture Sun Glases, Eye Examinations",206-448-7739,1910 Pike Place,Seattle,WA,98101,marketopt@aol.com,www.marketoptical.com,Open Monday - Saturday 10:00 a.m. - 6:00 p.m and Sundays 11:00 a.m. - 5:00 p.m.,Pike Place - North End,"A fine musical instrument is nothing without a fine musician to draw music from it. In the same spirit, Market Optical's opticians are uniquely qualified to select just the right eyewear from our collections to frame each person's unique features. Market Optical's opticians were drawn from fashion and design.    Market Optical  has been voted Best of Seattle in the Seattle Weekly reader's poll every time the category has been polled. And secondly, Market Optical is also proud to be the 2001 recipient of the Seattle Mayor's Small Business award.Â     Located on Pike Place between Stewart and Virginia (on the east side of the street, next to the original Starbucks). <br />","000000063,000000077",0,0
265,Market Spice,"Bulk teas, spices, and other specialty items",206-622-6340,85A Pike Place,Seattle,WA,98101,ndewitt@marketspice.com,www.marketspice.com,"Monday through Saturday 9am to 6pm, Sunday 9am to 5pm",Economy Market Building,"MarketSpice has been purveyors of fine teas, spices, and coffees in the Market for nearly 100 years. Since 1911, we have provided the freshest bulk products to our loyal customers. We also offer specialty food items, tea &amp; spice accessories, and much more! Worldwide shipping available! <br />","000000014,000000023,000000063",0,0
266,Market Tobacco Patch,,206-728-7291,,,,,,,,Pike Place - North End,,000000064,0,0
267,Rubber Revolution - Miranda Marks,"Wallets, Accessories, Handbags",206-850-9814,,Seattle,WA,,rubberrevolution@gmail.com,www.rubberrevolution.etsy.com,"Sunday to Saturday 10am-5pm, Closed Wednesdays in the winter","North Arcade, Desimone Bridge & on Pike Place",<p>Handmade Goods from 100% Post-Consumer Recycled Rubber</p>,000000034,0,0
268,Martin Family Orchards,,509-784-1700,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,"000000013,000000024",0,0
270,Mastercraft Leather,,206-447-0132,,,,,,,,DownUnder,,000000059,0,0
271,"Cosmic Resources â€“ Robert, Barbara & Robert Matteson II","Fabricated Silver, Bronze & Copper Jewelry and Lampwork Glass Bead Jewelry",360-730-8574,P.O. Box 913,Langley,WA,98260,cosmic@whidbey.com,,"Most days, 10:00 am to 4:00 pm","North Arcade, Desimone Bridge & on Pike Place","<p>A family jewelry business operating at Pike Place Market since 1986.<br /><br />Each ring, bracelet, pendant and earring starts out as a flat piece of metal.Â The metal is given a unique design through the use of hand tools and engraving techniques.Â The designs are inspired by nature and by the pottery, textiles and baskets of ancient cultures.Â Robert is a member of Society of North American Goldsmiths.<br /><br />Canes of opaque and transparent colored glass are used to make the lampwork beads.Â Shaping each bead involves, heat (1450 F), gravity and patience.Â Barbara is a member of International Society of Glass Beadmakers.</p>",000000037,0,0
272,"Matt's in the Market Â ",,206-467-7909,,,,,,,,Corner Market & Sanitary Market,,"000000089,000000088",0,0
273,Maximilien Restaurant,French Cuisine,206-682-7270,81-A Pike Street,Seattle,WA,98101,info@maximilienrestaurant.com,www.maximilienrestaurant.com,"Open every day for lunch and dinner ",LaSalle,"Maximilien is a romantic and charming French restaurant. Inside, you are greeted by a panorama that takes in Puget Sound, Elliott Bay, West Seattle and the Olympic mountains, all framed by huge picture windows.    Between MarketSpice and Don and Joe's Meats. <br />","000000089,000000088",0,0
275,Pint Size - Loni McIntosh,,206-938-1322,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000032,0,0
276,"Me and Mom's Hats","Hand crocheted Children & Ladies' Hats",425-345-1001,17712 - 16th Place W.,Lynnwood,WA,98037,seattlehats@hotmail.com,www.seattlehats.com,open daily,Main Arcade,Specialty hat store for children and ladies. The hats are all hand crocheted.    Located on Flower Row. <br />,000000050,0,0
277,Gypsy Wing Hand-Woven Textiles - Sheila Mead,"Hand-woven Shawls, Scarves, and Special Orders",,"1916 Pike Place, Suite 516",Seattle,WA,98101,sheila@gypsywingstextiles.com,www.gypsywingstextiles.com,,"North Arcade, Desimone Bridge & on Pike Place",Each piece of artwork is individually hand-woven of fine natural fibers and imported ribbon. Exquisite color combinations are inspired by my travels.,000000032,0,0
278,Mech Apiaries,"Honey, Beeswax Candles, Bee Pollen",,P.O. Box 452,Maple Valley,WA,98038,425-432-3971,,Every Saturday 7 a.m. to 6 p.m.,"North Arcade, Desimone Bridge & on Pike Place","All natural varietal honeys produced in the state of Washington. We've been selling honey from our beehives at the Market for 30 years! You can't miss our beautiful array of beeswax candles which we make every fall after the honey harvest is over.<br />",000000019,0,0
279,Mee Sum Pastries,,206-682-6780,,,,,,,,Triangle Building & Post Alley Market,,"000000010,000000023,000000090",0,0
280,Mendez & Casallo,,253-939-7513,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
281,Mendez Farm,,253-854-5944,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
282,Metsker Maps of Seattle,"Maps of All Kinds, Travel Books, Globes",206-623-8747,1511 1st Avenue,Seattle,WA,98101,sales@metskers.com,www.metskers.com,M - F 9 - 6 / Weekends 10 - 5,Corner Market & Sanitary Market,"Maps of all kinds, shapes and sizes ... folded, flat, laminated, topographical ... Travel books and atlases with an emphasis on recreational books for the Pacific NW ... large selection of globes ... floor models, desktop, inflatable and illuminated.<a href=""â€™http://www.metskers.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000063,0,0
283,Mexican Grocery,,206-441-1147,,,,,,,,Pike Place - North End,,000000023,0,0
284,Wingspan Watercolors - Michael Eberhardt,Watercolor prints and originals,360-570-0662,,,,,wingspanwtr@earthlink.net,www.wingspanwatercolors.com,Open daily 10 am - 5 pm,"North Arcade, Desimone Bridge & on Pike Place","<p>I sell a variety of subjects and styles of watercolors. My subjects include Landscapes, Nudes, Still-lifes, Flowers, Salmon, Koi fish, Boats, and Pike Place Market scenes.</p>",000000035,0,0
285,Michou,,206-448-4758,,,,,,,,Pike Place - North End,,000000090,0,0
286,"Mick's Peppourri",Pepper Jellies,800-204-5679,P.O. Box 8324,Yakima,WA,98908,mickspep@charter.net,www.micks.com," 9 am 6 pm everyday",Main Arcade,"Simply put, the Micks make the best pepper jellies in the world. Eight levels of heat in pure pepper jelly. Also hot and mild garlic, lime, cranberry, ginger, pomegranate, onion, wine and horseradish pepper jellies. Since 1982. Next to the Skybridge in the Main Arcade. <br /><a href=""â€™http://www.micks.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000023,0,0
287,Milagros Mexican Folk Art,Handcrafted Folk Art from Mexico,206-464-0490,1530 Post Alley #9 (off Pine Street),Seattle,WA,98101,shop@MilagrosSeattle.com,www.MilagrosSeattle.com,10 - 6 daily,Triangle Building & Post Alley Market,"Discover the Northwest's most exciting collection of Mexican folk art! This store is filled with bright Oaxacan carvings, Huichol Indian art, Talavera pottery, Day of the Dead figures and much more.<a href=""â€™http://www.MilagrosSeattle.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000063,0,0
288,Miniature Car Dealer,Metal Die-Cast Collectibles,206-624-7799,1501 Pike Place #509,Seattle,WA,98101,themcd@clearwire.net,,,DownUnder,"Metal die-cast collection 1:18, 1:24, 1:32 scales; Cars, Airplanes, Trucks, RC Cars, Lowriders, Motorcycles, Classics, DVD Citys. Located on the DownUnder Mezzanine.<br /><br />",000000063,0,0
290,Mobeta Shoes,,206-623-7029,,,,,,,,Western Avenue,,"000000062,000000080",0,0
291,Moon Valley Honey,Honey & Natural & Organic Skin Care,206-623-0158,1903 Pike Place #A,Seattle,WA,98101,info@moonvalleyhoney.com,www.moonvalleyhoney.com,Open 7 days a week 9 am - 6 pm,"North Arcade, Desimone Bridge & on Pike Place","Moon Valley Bees and Botanicals is a family-owned creator of all-natural and organic skin care and honey products. We raise our own bees and grow organic botanicals in the foothills of Washington's Cascade Mountain. Come visit our sweet little booth located in the North Arcade of the Pike Place Market. Watch this <a href=""http://www.youtube.com/watch?v=ZRsbKOH-jQ0"" title=""Moon Valley"" target=""_blank"">short film on YouTube</a> and learn more about Moon Valley.<br />","000000019,000000048",0,0
293,"Rick Morley Photgraphy ",,206-364-5934,,,,,rickmorleyphotos@gmai.com,,,"North Arcade, Desimone Bridge & on Pike Place",,000000041,0,0
294,Mother Flight Farm,,360-445-3501,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000025,0,0
296,Glassy Productions - Cindy Mounts,"Flameworked glass jewelry, wine stoppers, jars, ornaments and more...",360-417-3695,,,,,oceanmounts1@earthlink.net,,Friday - Monday from 9:30 a.m. - 5:00 p.m.,"North Arcade, Desimone Bridge & on Pike Place","<p>Each piece is individually made using a torch with a flame over 3000 degrees F. These one of a kind gifts make a great treasure for anyone's collection!</p>",000000036,0,0
